rl	V(vo)
7.329999999999888e+00	5.016884e+00
7.339999999999888e+00	5.016887e+00
7.349999999999888e+00	5.016893e+00
7.359999999999888e+00	5.016871e+00
7.369999999999887e+00	5.016872e+00
7.379999999999887e+00	5.016872e+00
7.389999999999887e+00	5.016872e+00
7.399999999999887e+00	5.016872e+00
7.409999999999886e+00	5.016875e+00
7.419999999999886e+00	5.016879e+00
7.429999999999886e+00	5.016883e+00
7.439999999999886e+00	5.016885e+00
7.449999999999886e+00	5.016884e+00
7.459999999999885e+00	5.016881e+00
7.469999999999885e+00	5.016875e+00
7.479999999999885e+00	5.016872e+00
7.489999999999885e+00	5.016872e+00
7.499999999999885e+00	5.016874e+00
7.509999999999884e+00	5.016876e+00
7.519999999999884e+00	5.016879e+00
7.529999999999884e+00	5.016882e+00
7.539999999999884e+00	5.016885e+00
7.549999999999883e+00	5.016889e+00
7.559999999999883e+00	5.016892e+00
7.569999999999883e+00	5.016896e+00
7.579999999999883e+00	5.016900e+00
7.589999999999883e+00	5.016904e+00
7.599999999999882e+00	5.016909e+00
7.609999999999882e+00	5.016913e+00
7.619999999999882e+00	5.016918e+00
7.629999999999882e+00	5.016924e+00
7.639999999999882e+00	5.016929e+00
7.649999999999881e+00	5.016934e+00
7.659999999999881e+00	5.016939e+00
7.669999999999881e+00	5.016944e+00
7.679999999999881e+00	5.016950e+00
7.689999999999880e+00	5.016955e+00
7.699999999999880e+00	5.016961e+00
7.709999999999880e+00	5.016966e+00
7.719999999999880e+00	5.016972e+00
7.729999999999880e+00	5.017193e+00
7.739999999999879e+00	5.017158e+00
7.749999999999879e+00	5.017127e+00
7.759999999999879e+00	5.017101e+00
7.769999999999879e+00	5.017080e+00
7.779999999999879e+00	5.017063e+00
7.789999999999878e+00	5.017051e+00
7.799999999999878e+00	5.017044e+00
7.809999999999878e+00	5.017040e+00
7.819999999999878e+00	5.017038e+00
7.829999999999878e+00	5.017040e+00
7.839999999999877e+00	5.017044e+00
7.849999999999877e+00	5.017047e+00
7.859999999999877e+00	5.017053e+00
7.869999999999877e+00	5.017098e+00
7.879999999999876e+00	5.017117e+00
7.889999999999876e+00	5.017122e+00
7.899999999999876e+00	5.017107e+00
7.909999999999876e+00	5.017104e+00
7.919999999999876e+00	5.017113e+00
7.929999999999875e+00	5.017117e+00
7.939999999999875e+00	5.017106e+00
7.949999999999875e+00	5.017103e+00
7.959999999999875e+00	5.017110e+00
7.969999999999875e+00	5.017172e+00
7.979999999999874e+00	5.017162e+00
7.989999999999874e+00	5.017149e+00
7.999999999999874e+00	5.017140e+00
8.009999999999874e+00	5.017137e+00
8.019999999999873e+00	5.017142e+00
8.029999999999873e+00	5.017147e+00
8.039999999999873e+00	5.017152e+00
8.049999999999873e+00	5.017158e+00
8.059999999999873e+00	5.017163e+00
8.069999999999872e+00	5.017169e+00
8.079999999999872e+00	5.017174e+00
8.089999999999872e+00	5.017179e+00
8.099999999999872e+00	5.017185e+00
8.109999999999872e+00	5.017190e+00
8.119999999999871e+00	5.017209e+00
8.129999999999871e+00	5.017200e+00
8.139999999999871e+00	5.017206e+00
8.149999999999871e+00	5.017211e+00
8.159999999999870e+00	5.017255e+00
8.169999999999870e+00	5.017264e+00
8.179999999999870e+00	5.017274e+00
8.189999999999870e+00	5.017284e+00
8.199999999999870e+00	5.017295e+00
8.209999999999869e+00	5.017306e+00
8.219999999999869e+00	5.017317e+00
8.229999999999869e+00	5.017329e+00
8.239999999999869e+00	5.017341e+00
8.249999999999869e+00	5.017353e+00
8.259999999999868e+00	5.017366e+00
8.269999999999868e+00	5.017379e+00
8.279999999999868e+00	5.017390e+00
8.289999999999868e+00	5.017401e+00
8.299999999999867e+00	5.017412e+00
8.309999999999867e+00	5.017423e+00
8.319999999999867e+00	5.017434e+00
8.329999999999867e+00	5.017446e+00
8.339999999999867e+00	5.017457e+00
8.349999999999866e+00	5.017467e+00
8.359999999999866e+00	5.017479e+00
8.369999999999866e+00	5.017490e+00
8.379999999999866e+00	5.017501e+00
8.389999999999866e+00	5.017511e+00
8.399999999999865e+00	5.017522e+00
8.409999999999865e+00	5.017533e+00
8.419999999999865e+00	5.017544e+00
8.429999999999865e+00	5.017554e+00
8.439999999999864e+00	5.017564e+00
8.449999999999864e+00	5.017575e+00
8.459999999999864e+00	5.017585e+00
8.469999999999864e+00	5.017595e+00
8.479999999999864e+00	5.017604e+00
8.489999999999863e+00	5.017614e+00
8.499999999999863e+00	5.017623e+00
8.509999999999863e+00	5.017633e+00
8.519999999999863e+00	5.017642e+00
8.529999999999863e+00	5.017651e+00
8.539999999999862e+00	5.017406e+00
8.549999999999862e+00	5.017411e+00
8.559999999999862e+00	5.017416e+00
8.569999999999862e+00	5.017421e+00
8.579999999999862e+00	5.017426e+00
8.589999999999861e+00	5.017430e+00
8.599999999999861e+00	5.017435e+00
8.609999999999861e+00	5.017440e+00
8.619999999999861e+00	5.017445e+00
8.629999999999860e+00	5.017449e+00
8.639999999999860e+00	5.017454e+00
8.649999999999860e+00	5.017458e+00
8.659999999999860e+00	5.017463e+00
8.669999999999860e+00	5.017467e+00
8.679999999999859e+00	5.017472e+00
8.689999999999859e+00	5.017477e+00
8.699999999999859e+00	5.017481e+00
8.709999999999859e+00	5.017486e+00
8.719999999999859e+00	5.017490e+00
8.729999999999858e+00	5.017495e+00
8.739999999999858e+00	5.017499e+00
8.749999999999858e+00	5.017504e+00
8.759999999999858e+00	5.017509e+00
8.769999999999857e+00	5.017513e+00
8.779999999999857e+00	5.017518e+00
8.789999999999857e+00	5.017522e+00
8.799999999999857e+00	5.017527e+00
8.809999999999857e+00	5.017531e+00
8.819999999999856e+00	5.017536e+00
8.829999999999856e+00	5.017540e+00
8.839999999999856e+00	5.017545e+00
8.849999999999856e+00	5.017549e+00
8.859999999999856e+00	5.017553e+00
8.869999999999855e+00	5.017558e+00
8.879999999999855e+00	5.017562e+00
8.889999999999855e+00	5.017567e+00
8.899999999999855e+00	5.017571e+00
8.909999999999854e+00	5.017576e+00
8.919999999999854e+00	5.017580e+00
8.929999999999854e+00	5.017584e+00
8.939999999999854e+00	5.017589e+00
8.949999999999854e+00	5.017593e+00
8.959999999999853e+00	5.017598e+00
8.969999999999853e+00	5.017602e+00
8.979999999999853e+00	5.017606e+00
8.989999999999853e+00	5.017611e+00
8.999999999999853e+00	5.017615e+00
9.009999999999852e+00	5.017619e+00
9.019999999999852e+00	5.017623e+00
9.029999999999852e+00	5.017628e+00
9.039999999999852e+00	5.017632e+00
9.049999999999851e+00	5.017636e+00
9.059999999999851e+00	5.017641e+00
9.069999999999851e+00	5.017645e+00
9.079999999999851e+00	5.017649e+00
9.089999999999851e+00	5.017653e+00
9.099999999999850e+00	5.017657e+00
9.109999999999850e+00	5.017662e+00
9.119999999999850e+00	5.017666e+00
9.129999999999850e+00	5.017670e+00
9.139999999999850e+00	5.017674e+00
9.149999999999849e+00	5.017678e+00
9.159999999999849e+00	5.017682e+00
9.169999999999849e+00	5.017686e+00
9.179999999999849e+00	5.017690e+00
9.189999999999849e+00	5.017694e+00
9.199999999999848e+00	5.017699e+00
9.209999999999848e+00	5.017703e+00
9.219999999999848e+00	5.017707e+00
9.229999999999848e+00	5.017711e+00
9.239999999999847e+00	5.017715e+00
9.249999999999847e+00	5.017719e+00
9.259999999999847e+00	5.017723e+00
9.269999999999847e+00	5.017727e+00
9.279999999999847e+00	5.017731e+00
9.289999999999846e+00	5.017735e+00
9.299999999999846e+00	5.017739e+00
9.309999999999846e+00	5.017743e+00
9.319999999999846e+00	5.017746e+00
9.329999999999846e+00	5.017750e+00
9.339999999999845e+00	5.017755e+00
9.349999999999845e+00	5.017758e+00
9.359999999999845e+00	5.017762e+00
9.369999999999845e+00	5.017766e+00
9.379999999999844e+00	5.017770e+00
9.389999999999844e+00	5.017774e+00
9.399999999999844e+00	5.017777e+00
9.409999999999844e+00	5.017781e+00
9.419999999999844e+00	5.017785e+00
9.429999999999843e+00	5.017789e+00
9.439999999999843e+00	5.017793e+00
9.449999999999843e+00	5.017797e+00
9.459999999999843e+00	5.017800e+00
9.469999999999843e+00	5.017804e+00
9.479999999999842e+00	5.017807e+00
9.489999999999842e+00	5.017811e+00
9.499999999999842e+00	5.017815e+00
9.509999999999842e+00	5.017819e+00
9.519999999999841e+00	5.017823e+00
9.529999999999841e+00	5.017826e+00
9.539999999999841e+00	5.017830e+00
9.549999999999841e+00	5.017834e+00
9.559999999999841e+00	5.017838e+00
9.569999999999840e+00	5.017841e+00
9.579999999999840e+00	5.017845e+00
9.589999999999840e+00	5.017848e+00
9.599999999999840e+00	5.017852e+00
9.609999999999840e+00	5.017856e+00
9.619999999999839e+00	5.017859e+00
9.629999999999839e+00	5.017863e+00
9.639999999999839e+00	5.017867e+00
9.649999999999839e+00	5.017870e+00
9.659999999999838e+00	5.017874e+00
9.669999999999838e+00	5.017878e+00
9.679999999999838e+00	5.017881e+00
9.689999999999838e+00	5.017885e+00
9.699999999999838e+00	5.017888e+00
9.709999999999837e+00	5.017892e+00
9.719999999999837e+00	5.017895e+00
9.729999999999837e+00	5.017899e+00
9.739999999999837e+00	5.017902e+00
9.749999999999837e+00	5.017906e+00
9.759999999999836e+00	5.017910e+00
9.769999999999836e+00	5.017913e+00
9.779999999999836e+00	5.017916e+00
9.789999999999836e+00	5.017920e+00
9.799999999999836e+00	5.017923e+00
9.809999999999835e+00	5.017927e+00
9.819999999999835e+00	5.017931e+00
9.829999999999835e+00	5.017934e+00
9.839999999999835e+00	5.017937e+00
9.849999999999834e+00	5.017941e+00
9.859999999999834e+00	5.017944e+00
9.869999999999834e+00	5.017948e+00
9.879999999999834e+00	5.017951e+00
9.889999999999834e+00	5.017954e+00
9.899999999999833e+00	5.017958e+00
9.909999999999833e+00	5.017962e+00
9.919999999999833e+00	5.017965e+00
9.929999999999833e+00	5.017968e+00
9.939999999999833e+00	5.017972e+00
9.949999999999832e+00	5.017975e+00
9.959999999999832e+00	5.017978e+00
9.969999999999832e+00	5.017982e+00
9.979999999999832e+00	5.017985e+00
9.989999999999831e+00	5.017988e+00
9.999999999999831e+00	5.017992e+00
1.000999999999983e+01	5.017995e+00
1.001999999999983e+01	5.017998e+00
1.002999999999983e+01	5.018002e+00
1.003999999999983e+01	5.018005e+00
1.004999999999983e+01	5.018008e+00
1.005999999999983e+01	5.018012e+00
1.006999999999983e+01	5.018015e+00
1.007999999999983e+01	5.018018e+00
1.008999999999983e+01	5.018021e+00
1.009999999999983e+01	5.018024e+00
1.010999999999983e+01	5.018027e+00
1.011999999999983e+01	5.018221e+00
1.012999999999983e+01	5.018122e+00
1.013999999999983e+01	5.018063e+00
1.014999999999983e+01	5.018044e+00
1.015999999999983e+01	5.018043e+00
1.016999999999983e+01	5.018045e+00
1.017999999999983e+01	5.018049e+00
1.018999999999983e+01	5.018052e+00
1.019999999999983e+01	5.018055e+00
1.020999999999983e+01	5.018059e+00
1.021999999999983e+01	5.018062e+00
1.022999999999983e+01	5.018065e+00
1.023999999999983e+01	5.018068e+00
1.024999999999983e+01	5.018071e+00
1.025999999999983e+01	5.018075e+00
1.026999999999983e+01	5.018078e+00
1.027999999999983e+01	5.018081e+00
1.028999999999983e+01	5.018084e+00
1.029999999999982e+01	5.018087e+00
1.030999999999982e+01	5.018090e+00
1.031999999999982e+01	5.018094e+00
1.032999999999982e+01	5.018097e+00
1.033999999999982e+01	5.018106e+00
1.034999999999982e+01	5.018103e+00
1.035999999999982e+01	5.018106e+00
1.036999999999982e+01	5.018109e+00
1.037999999999982e+01	5.018112e+00
1.038999999999982e+01	5.018116e+00
1.039999999999982e+01	5.018118e+00
1.040999999999982e+01	5.018122e+00
1.041999999999982e+01	5.018125e+00
1.042999999999982e+01	5.018128e+00
1.043999999999982e+01	5.018131e+00
1.044999999999982e+01	5.018134e+00
1.045999999999982e+01	5.018137e+00
1.046999999999982e+01	5.018140e+00
1.047999999999982e+01	5.018143e+00
1.048999999999982e+01	5.018146e+00
1.049999999999982e+01	5.018149e+00
1.050999999999982e+01	5.018152e+00
1.051999999999982e+01	5.018155e+00
1.052999999999982e+01	5.018158e+00
1.053999999999982e+01	5.018161e+00
1.054999999999982e+01	5.018164e+00
1.055999999999982e+01	5.018167e+00
1.056999999999982e+01	5.018170e+00
1.057999999999982e+01	5.018173e+00
1.058999999999982e+01	5.018176e+00
1.059999999999982e+01	5.018179e+00
1.060999999999982e+01	5.018182e+00
1.061999999999982e+01	5.018185e+00
1.062999999999982e+01	5.018188e+00
1.063999999999982e+01	5.018191e+00
1.064999999999982e+01	5.018194e+00
1.065999999999982e+01	5.018197e+00
1.066999999999982e+01	5.018200e+00
1.067999999999982e+01	5.018203e+00
1.068999999999982e+01	5.018206e+00
1.069999999999982e+01	5.018208e+00
1.070999999999982e+01	5.018211e+00
1.071999999999982e+01	5.018214e+00
1.072999999999982e+01	5.018217e+00
1.073999999999982e+01	5.018220e+00
1.074999999999982e+01	5.018223e+00
1.075999999999982e+01	5.018226e+00
1.076999999999981e+01	5.018229e+00
1.077999999999981e+01	5.018231e+00
1.078999999999981e+01	5.018236e+00
1.079999999999981e+01	5.018237e+00
1.080999999999981e+01	5.018240e+00
1.081999999999981e+01	5.018243e+00
1.082999999999981e+01	5.018246e+00
1.083999999999981e+01	5.018249e+00
1.084999999999981e+01	5.018251e+00
1.085999999999981e+01	5.018254e+00
1.086999999999981e+01	5.018257e+00
1.087999999999981e+01	5.018260e+00
1.088999999999981e+01	5.018263e+00
1.089999999999981e+01	5.018265e+00
1.090999999999981e+01	5.018268e+00
1.091999999999981e+01	5.018271e+00
1.092999999999981e+01	5.018274e+00
1.093999999999981e+01	5.018277e+00
1.094999999999981e+01	5.018280e+00
1.095999999999981e+01	5.018282e+00
1.096999999999981e+01	5.018285e+00
1.097999999999981e+01	5.018288e+00
1.098999999999981e+01	5.018291e+00
1.099999999999981e+01	5.018293e+00
1.100999999999981e+01	5.018296e+00
1.101999999999981e+01	5.018299e+00
1.102999999999981e+01	5.018301e+00
1.103999999999981e+01	5.018304e+00
1.104999999999981e+01	5.018307e+00
1.105999999999981e+01	5.018310e+00
1.106999999999981e+01	5.018312e+00
1.107999999999981e+01	5.018315e+00
1.108999999999981e+01	5.018318e+00
1.109999999999981e+01	5.018320e+00
1.110999999999981e+01	5.018323e+00
1.111999999999981e+01	5.018326e+00
1.112999999999981e+01	5.018382e+00
1.113999999999981e+01	5.018331e+00
1.114999999999981e+01	5.018333e+00
1.115999999999981e+01	5.018336e+00
1.116999999999981e+01	5.018339e+00
1.117999999999981e+01	5.018342e+00
1.118999999999981e+01	5.018344e+00
1.119999999999981e+01	5.018347e+00
1.120999999999981e+01	5.018351e+00
1.121999999999981e+01	5.018300e+00
1.122999999999981e+01	5.018355e+00
1.123999999999980e+01	5.018357e+00
1.124999999999980e+01	5.018360e+00
1.125999999999980e+01	5.018363e+00
1.126999999999980e+01	5.018360e+00
1.127999999999980e+01	5.018368e+00
1.128999999999980e+01	5.018371e+00
1.129999999999980e+01	5.018373e+00
1.130999999999980e+01	5.018375e+00
1.131999999999980e+01	5.018378e+00
1.132999999999980e+01	5.018381e+00
1.133999999999980e+01	5.018384e+00
1.134999999999980e+01	5.018386e+00
1.135999999999980e+01	5.018388e+00
1.136999999999980e+01	5.018391e+00
1.137999999999980e+01	5.018394e+00
1.138999999999980e+01	5.018396e+00
1.139999999999980e+01	5.018399e+00
1.140999999999980e+01	5.018401e+00
1.141999999999980e+01	5.018404e+00
1.142999999999980e+01	5.018406e+00
1.143999999999980e+01	5.018411e+00
1.144999999999980e+01	5.018411e+00
1.145999999999980e+01	5.018414e+00
1.146999999999980e+01	5.018416e+00
1.147999999999980e+01	5.018419e+00
1.148999999999980e+01	5.018421e+00
1.149999999999980e+01	5.018424e+00
1.150999999999980e+01	5.018426e+00
1.151999999999980e+01	5.018429e+00
1.152999999999980e+01	5.018431e+00
1.153999999999980e+01	5.018434e+00
1.154999999999980e+01	5.018436e+00
1.155999999999980e+01	5.018439e+00
1.156999999999980e+01	5.018441e+00
1.157999999999980e+01	5.018444e+00
1.158999999999980e+01	5.018446e+00
1.159999999999980e+01	5.018448e+00
1.160999999999980e+01	5.018451e+00
1.161999999999980e+01	5.018454e+00
1.162999999999980e+01	5.018456e+00
1.163999999999980e+01	5.018458e+00
1.164999999999980e+01	5.018467e+00
1.165999999999980e+01	5.018463e+00
1.166999999999980e+01	5.018466e+00
1.167999999999980e+01	5.018467e+00
1.168999999999980e+01	5.018470e+00
1.169999999999980e+01	5.018473e+00
1.170999999999979e+01	5.018475e+00
1.171999999999979e+01	5.018477e+00
1.172999999999979e+01	5.018480e+00
1.173999999999979e+01	5.018482e+00
1.174999999999979e+01	5.018485e+00
1.175999999999979e+01	5.018487e+00
1.176999999999979e+01	5.018489e+00
1.177999999999979e+01	5.018492e+00
1.178999999999979e+01	5.018494e+00
1.179999999999979e+01	5.018497e+00
1.180999999999979e+01	5.018499e+00
1.181999999999979e+01	5.018501e+00
1.182999999999979e+01	5.018504e+00
1.183999999999979e+01	5.018480e+00
1.184999999999979e+01	5.018508e+00
1.185999999999979e+01	5.018511e+00
1.186999999999979e+01	5.018545e+00
1.187999999999979e+01	5.018535e+00
1.188999999999979e+01	5.018488e+00
1.189999999999979e+01	5.018520e+00
1.190999999999979e+01	5.018522e+00
1.191999999999979e+01	5.018528e+00
1.192999999999979e+01	5.018527e+00
1.193999999999979e+01	5.018529e+00
1.194999999999979e+01	5.018531e+00
1.195999999999979e+01	5.018534e+00
1.196999999999979e+01	5.018536e+00
1.197999999999979e+01	5.018538e+00
1.198999999999979e+01	5.018540e+00
1.199999999999979e+01	5.018543e+00
1.200999999999979e+01	5.018545e+00
1.201999999999979e+01	5.018548e+00
1.202999999999979e+01	5.018722e+00
1.203999999999979e+01	5.018552e+00
1.204999999999979e+01	5.018554e+00
1.205999999999979e+01	5.018557e+00
1.206999999999979e+01	5.018559e+00
1.207999999999979e+01	5.018561e+00
1.208999999999979e+01	5.018563e+00
1.209999999999979e+01	5.018566e+00
1.210999999999979e+01	5.018568e+00
1.211999999999979e+01	5.018570e+00
1.212999999999979e+01	5.018572e+00
1.213999999999979e+01	5.018574e+00
1.214999999999979e+01	5.018577e+00
1.215999999999979e+01	5.018579e+00
1.216999999999978e+01	5.018581e+00
1.217999999999978e+01	5.018583e+00
1.218999999999978e+01	5.018585e+00
1.219999999999978e+01	5.018588e+00
1.220999999999978e+01	5.018590e+00
1.221999999999978e+01	5.018592e+00
1.222999999999978e+01	5.018594e+00
1.223999999999978e+01	5.018596e+00
1.224999999999978e+01	5.018599e+00
1.225999999999978e+01	5.018601e+00
1.226999999999978e+01	5.018603e+00
1.227999999999978e+01	5.018605e+00
1.228999999999978e+01	5.018607e+00
1.229999999999978e+01	5.018610e+00
1.230999999999978e+01	5.018611e+00
1.231999999999978e+01	5.018614e+00
1.232999999999978e+01	5.018616e+00
1.233999999999978e+01	5.018618e+00
1.234999999999978e+01	5.018620e+00
1.235999999999978e+01	5.018622e+00
1.236999999999978e+01	5.018624e+00
1.237999999999978e+01	5.018578e+00
1.238999999999978e+01	5.018629e+00
1.239999999999978e+01	5.018631e+00
1.240999999999978e+01	5.018633e+00
1.241999999999978e+01	5.018635e+00
1.242999999999978e+01	5.018637e+00
1.243999999999978e+01	5.018639e+00
1.244999999999978e+01	5.018641e+00
1.245999999999978e+01	5.018643e+00
1.246999999999978e+01	5.018646e+00
1.247999999999978e+01	5.018648e+00
1.248999999999978e+01	5.018650e+00
1.249999999999978e+01	5.018652e+00
1.250999999999978e+01	5.018654e+00
1.251999999999978e+01	5.018656e+00
1.252999999999978e+01	5.018658e+00
1.253999999999978e+01	5.018660e+00
1.254999999999978e+01	5.018662e+00
1.255999999999978e+01	5.018664e+00
1.256999999999978e+01	5.018666e+00
1.257999999999978e+01	5.018668e+00
1.258999999999978e+01	5.018671e+00
1.259999999999978e+01	5.018672e+00
1.260999999999978e+01	5.018674e+00
1.261999999999978e+01	5.018677e+00
1.262999999999978e+01	5.018679e+00
1.263999999999977e+01	5.018681e+00
1.264999999999977e+01	5.018683e+00
1.265999999999977e+01	5.018685e+00
1.266999999999977e+01	5.018672e+00
1.267999999999977e+01	5.018689e+00
1.268999999999977e+01	5.018691e+00
1.269999999999977e+01	5.018693e+00
1.270999999999977e+01	5.018695e+00
1.271999999999977e+01	5.018697e+00
1.272999999999977e+01	5.018699e+00
1.273999999999977e+01	5.018701e+00
1.274999999999977e+01	5.018703e+00
1.275999999999977e+01	5.018705e+00
1.276999999999977e+01	5.018707e+00
1.277999999999977e+01	5.018709e+00
1.278999999999977e+01	5.018711e+00
1.279999999999977e+01	5.018713e+00
1.280999999999977e+01	5.018715e+00
1.281999999999977e+01	5.018717e+00
1.282999999999977e+01	5.018719e+00
1.283999999999977e+01	5.018721e+00
1.284999999999977e+01	5.018723e+00
1.285999999999977e+01	5.018725e+00
1.286999999999977e+01	5.018727e+00
1.287999999999977e+01	5.018729e+00
1.288999999999977e+01	5.018731e+00
1.289999999999977e+01	5.018733e+00
1.290999999999977e+01	5.018734e+00
1.291999999999977e+01	5.018736e+00
1.292999999999977e+01	5.018738e+00
1.293999999999977e+01	5.018740e+00
1.294999999999977e+01	5.018742e+00
1.295999999999977e+01	5.018744e+00
1.296999999999977e+01	5.018746e+00
1.297999999999977e+01	5.018748e+00
1.298999999999977e+01	5.018750e+00
1.299999999999977e+01	5.018752e+00
1.300999999999977e+01	5.018754e+00
1.301999999999977e+01	5.018756e+00
1.302999999999977e+01	5.018758e+00
1.303999999999977e+01	5.018713e+00
1.304999999999977e+01	5.018762e+00
1.305999999999977e+01	5.018764e+00
1.306999999999977e+01	5.018765e+00
1.307999999999977e+01	5.018767e+00
1.308999999999977e+01	5.018769e+00
1.309999999999977e+01	5.018771e+00
1.310999999999976e+01	5.018773e+00
1.311999999999976e+01	5.018775e+00
1.312999999999976e+01	5.018776e+00
1.313999999999976e+01	5.018778e+00
1.314999999999976e+01	5.018780e+00
1.315999999999976e+01	5.018782e+00
1.316999999999976e+01	5.018784e+00
1.317999999999976e+01	5.018786e+00
1.318999999999976e+01	5.018788e+00
1.319999999999976e+01	5.018790e+00
1.320999999999976e+01	5.018792e+00
1.321999999999976e+01	5.018794e+00
1.322999999999976e+01	5.018795e+00
1.323999999999976e+01	5.018797e+00
1.324999999999976e+01	5.018799e+00
1.325999999999976e+01	5.018801e+00
1.326999999999976e+01	5.018803e+00
1.327999999999976e+01	5.018805e+00
1.328999999999976e+01	5.018806e+00
1.329999999999976e+01	5.018808e+00
1.330999999999976e+01	5.018822e+00
1.331999999999976e+01	5.018812e+00
1.332999999999976e+01	5.018814e+00
1.333999999999976e+01	5.018816e+00
1.334999999999976e+01	5.018816e+00
1.335999999999976e+01	5.018819e+00
1.336999999999976e+01	5.018821e+00
1.337999999999976e+01	5.018823e+00
1.338999999999976e+01	5.018962e+00
1.339999999999976e+01	5.018778e+00
1.340999999999976e+01	5.018839e+00
1.341999999999976e+01	5.018830e+00
1.342999999999976e+01	5.018832e+00
1.343999999999976e+01	5.018834e+00
1.344999999999976e+01	5.018835e+00
1.345999999999976e+01	5.018837e+00
1.346999999999976e+01	5.018839e+00
1.347999999999976e+01	5.018841e+00
1.348999999999976e+01	5.018842e+00
1.349999999999976e+01	5.018844e+00
1.350999999999976e+01	5.018846e+00
1.351999999999976e+01	5.018847e+00
1.352999999999976e+01	5.018879e+00
1.353999999999976e+01	5.018851e+00
1.354999999999976e+01	5.018857e+00
1.355999999999976e+01	5.018857e+00
1.356999999999976e+01	5.018859e+00
1.357999999999975e+01	5.018865e+00
1.358999999999975e+01	5.018875e+00
1.359999999999975e+01	5.018873e+00
1.360999999999975e+01	5.018868e+00
1.361999999999975e+01	5.018866e+00
1.362999999999975e+01	5.019079e+00
1.363999999999975e+01	5.018893e+00
1.364999999999975e+01	5.018905e+00
1.365999999999975e+01	5.018914e+00
1.366999999999975e+01	5.018924e+00
1.367999999999975e+01	5.018934e+00
1.368999999999975e+01	5.018936e+00
1.369999999999975e+01	5.018879e+00
1.370999999999975e+01	5.018881e+00
1.371999999999975e+01	5.018882e+00
1.372999999999975e+01	5.018884e+00
1.373999999999975e+01	5.018886e+00
1.374999999999975e+01	5.018888e+00
1.375999999999975e+01	5.018889e+00
1.376999999999975e+01	5.018891e+00
1.377999999999975e+01	5.018893e+00
1.378999999999975e+01	5.018894e+00
1.379999999999975e+01	5.018896e+00
1.380999999999975e+01	5.018898e+00
1.381999999999975e+01	5.018899e+00
1.382999999999975e+01	5.018895e+00
1.383999999999975e+01	5.018903e+00
1.384999999999975e+01	5.018905e+00
1.385999999999975e+01	5.018906e+00
1.386999999999975e+01	5.018908e+00
1.387999999999975e+01	5.018909e+00
1.388999999999975e+01	5.018911e+00
1.389999999999975e+01	5.018932e+00
1.390999999999975e+01	5.018915e+00
1.391999999999975e+01	5.018916e+00
1.392999999999975e+01	5.018918e+00
1.393999999999975e+01	5.018919e+00
1.394999999999975e+01	5.018921e+00
1.395999999999975e+01	5.018923e+00
1.396999999999975e+01	5.018925e+00
1.397999999999975e+01	5.018926e+00
1.398999999999975e+01	5.018928e+00
1.399999999999975e+01	5.018929e+00
1.400999999999975e+01	5.018931e+00
1.401999999999975e+01	5.018933e+00
1.402999999999975e+01	5.018934e+00
1.403999999999975e+01	5.018936e+00
1.404999999999974e+01	5.018938e+00
1.405999999999974e+01	5.018961e+00
1.406999999999974e+01	5.018941e+00
1.407999999999974e+01	5.018942e+00
1.408999999999974e+01	5.018944e+00
1.409999999999974e+01	5.018946e+00
1.410999999999974e+01	5.018947e+00
1.411999999999974e+01	5.018949e+00
1.412999999999974e+01	5.018950e+00
1.413999999999974e+01	5.018952e+00
1.414999999999974e+01	5.018954e+00
1.415999999999974e+01	5.018955e+00
1.416999999999974e+01	5.018957e+00
1.417999999999974e+01	5.018959e+00
1.418999999999974e+01	5.018960e+00
1.419999999999974e+01	5.018962e+00
1.420999999999974e+01	5.018963e+00
1.421999999999974e+01	5.018965e+00
1.422999999999974e+01	5.018967e+00
1.423999999999974e+01	5.018982e+00
1.424999999999974e+01	5.018970e+00
1.425999999999974e+01	5.019110e+00
1.426999999999974e+01	5.019111e+00
1.427999999999974e+01	5.019116e+00
1.428999999999974e+01	5.018985e+00
1.429999999999974e+01	5.018978e+00
1.430999999999974e+01	5.018952e+00
1.431999999999974e+01	5.018981e+00
1.432999999999974e+01	5.018982e+00
1.433999999999974e+01	5.018984e+00
1.434999999999974e+01	5.018985e+00
1.435999999999974e+01	5.018987e+00
1.436999999999974e+01	5.018989e+00
1.437999999999974e+01	5.018990e+00
1.438999999999974e+01	5.018991e+00
1.439999999999974e+01	5.018993e+00
1.440999999999974e+01	5.018995e+00
1.441999999999974e+01	5.019000e+00
1.442999999999974e+01	5.018998e+00
1.443999999999974e+01	5.019000e+00
1.444999999999974e+01	5.019001e+00
1.445999999999974e+01	5.019001e+00
1.446999999999974e+01	5.019004e+00
1.447999999999974e+01	5.019005e+00
1.448999999999974e+01	5.019007e+00
1.449999999999974e+01	5.019009e+00
1.450999999999974e+01	5.019010e+00
1.451999999999973e+01	5.019011e+00
1.452999999999973e+01	5.018939e+00
1.453999999999973e+01	5.019134e+00
1.454999999999973e+01	5.019042e+00
1.455999999999973e+01	5.019018e+00
1.456999999999973e+01	5.019019e+00
1.457999999999973e+01	5.019021e+00
1.458999999999973e+01	5.019022e+00
1.459999999999973e+01	5.019024e+00
1.460999999999973e+01	5.019025e+00
1.461999999999973e+01	5.019027e+00
1.462999999999973e+01	5.019028e+00
1.463999999999973e+01	5.019030e+00
1.464999999999973e+01	5.019031e+00
1.465999999999973e+01	5.019138e+00
1.466999999999973e+01	5.019034e+00
1.467999999999973e+01	5.019036e+00
