Freq.	V(vo)/V(vp)
4.41570447353322e+00	(6.05895211016992e+01dB,-1.79780543913633e+02°)
4.46683592150973e+00	(6.05895225796479e+01dB,-1.79783103618804e+02°)
4.51855944374932e+00	(6.05895240240228e+01dB,-1.79785634575725e+02°)
4.57088189614885e+00	(6.05895254354502e+01dB,-1.79788137119836e+02°)
4.62381021399270e+00	(6.05895268148869e+01dB,-1.79790611582805e+02°)
4.67735141287208e+00	(6.05895281627857e+01dB,-1.79793058292589e+02°)
4.73151258961491e+00	(6.05895294800697e+01dB,-1.79795477573459e+02°)
4.78630092322649e+00	(6.05895307674372e+01dB,-1.79797869746053e+02°)
4.84172367584110e+00	(6.05895320255007e+01dB,-1.79800235127421e+02°)
4.89778819368457e+00	(6.05895332548575e+01dB,-1.79802574031062e+02°)
4.95450190804801e+00	(6.05895344562982e+01dB,-1.79804886766962e+02°)
5.01187233627284e+00	(6.05895356304595e+01dB,-1.79807173641642e+02°)
5.06990708274716e+00	(6.05895367778245e+01dB,-1.79809434958201e+02°)
5.12861383991376e+00	(6.05895378990708e+01dB,-1.79811671016344e+02°)
5.18800038928973e+00	(6.05895389947926e+01dB,-1.79813882112433e+02°)
5.24807460249785e+00	(6.05895400656401e+01dB,-1.79816068539518e+02°)
5.30884444231000e+00	(6.05895411122503e+01dB,-1.79818230587384e+02°)
5.37031796370265e+00	(6.05895421348298e+01dB,-1.79820368542589e+02°)
5.43250331492446e+00	(6.05895431342683e+01dB,-1.79822482688489e+02°)
5.49540873857637e+00	(6.05895441108868e+01dB,-1.79824573305293e+02°)
5.55904257270416e+00	(6.05895450653418e+01dB,-1.79826640670085e+02°)
5.62341325190362e+00	(6.05895459980692e+01dB,-1.79828685056874e+02°)
5.68852930843855e+00	(6.05895469096331e+01dB,-1.79830706736620e+02°)
5.75439937337170e+00	(6.05895478003772e+01dB,-1.79832705977278e+02°)
5.82103217770885e+00	(6.05895486709123e+01dB,-1.79834683043822e+02°)
5.88843655355603e+00	(6.05895495216302e+01dB,-1.79836638198296e+02°)
