Freq.	V(vo)/V(vp)
2.72270130807796e+00	(5.62759704876451e+01dB,-1.79781461651664e+02°)
2.75422870333822e+00	(5.62759719316278e+01dB,-1.79783972814227e+02°)
2.78612116862982e+00	(5.62759733427547e+01dB,-1.79786455343713e+02°)
2.81838293126451e+00	(5.62759747217753e+01dB,-1.79788909569141e+02°)
2.85101826750396e+00	(5.62759760694201e+01dB,-1.79791335815780e+02°)
2.88403150312666e+00	(5.62759773864042e+01dB,-1.79793734405193e+02°)
2.91742701400122e+00	(5.62759786734252e+01dB,-1.79796105655276e+02°)
2.95120922666644e+00	(5.62759799311657e+01dB,-1.79798449880303e+02°)
2.98538261891802e+00	(5.62759811602927e+01dB,-1.79800767390969e+02°)
3.01995172040208e+00	(5.62759823614565e+01dB,-1.79803058494425e+02°)
3.05492111321557e+00	(5.62759835352969e+01dB,-1.79805323494328e+02°)
3.09029543251365e+00	(5.62759846824338e+01dB,-1.79807562690871e+02°)
3.12607936712402e+00	(5.62759858034760e+01dB,-1.79809776380830e+02°)
3.16227766016844e+00	(5.62759868990179e+01dB,-1.79811964857602e+02°)
3.19889510969146e+00	(5.62759879696410e+01dB,-1.79814128411242e+02°)
3.23593656929635e+00	(5.62759890159117e+01dB,-1.79816267328501e+02°)
3.27340694878845e+00	(5.62759900383855e+01dB,-1.79818381892868e+02°)
3.31131121482598e+00	(5.62759910376051e+01dB,-1.79820472384602e+02°)
3.34965439157834e+00	(5.62759920140993e+01dB,-1.79822539080774e+02°)
3.38844156139209e+00	(5.62759929683860e+01dB,-1.79824582255301e+02°)
3.42767786546457e+00	(5.62759939009717e+01dB,-1.79826602178983e+02°)
3.46736850452539e+00	(5.62759948123503e+01dB,-1.79828599119538e+02°)
3.50751873952575e+00	(5.62759957030047e+01dB,-1.79830573341641e+02°)
3.54813389233583e+00	(5.62759965734082e+01dB,-1.79832525106953e+02°)
3.58921934645013e+00	(5.62759974240213e+01dB,-1.79834454674160e+02°)
3.63078054770109e+00	(5.62759982552956e+01dB,-1.79836362299008e+02°)
3.67282300498092e+00	(5.62759990676717e+01dB,-1.79838248234334e+02°)
3.71535229097180e+00	(5.62759998615797e+01dB,-1.79840112730099e+02°)
3.75837404288452e+00	(5.62760006374417e+01dB,-1.79841956033426e+02°)
3.80189396320569e+00	(5.62760013956687e+01dB,-1.79843778388626e+02°)
3.84591782045362e+00	(5.62760021366622e+01dB,-1.79845580037237e+02°)
3.89045144994289e+00	(5.62760028608146e+01dB,-1.79847361218052e+02°)
